Timestamp,X
3/9/2024 11:35,-0.007675171
3/9/2024 11:35,-0.007781982
3/9/2024 11:35,-0.003662109
3/9/2024 11:35,-0.007232666
3/9/2024 11:35,-0.012115479
3/9/2024 11:35,-0.008895874
3/9/2024 11:35,-0.008666992
3/9/2024 11:36,-0.006195068
3/9/2024 11:36,-0.006729126
3/9/2024 11:36,-0.007629395
3/9/2024 11:36,0.030899048
3/9/2024 11:36,0.055938721
3/9/2024 11:36,-0.079177856
3/9/2024 11:36,0.048660278
3/9/2024 11:36,-0.009323122024:09:03:11:55:44,-0.0093231201171875
2024:09:03:12:11:50,-0.0093231201171875
2024:09:03:12:12:19,-0.0240325927734375
2024:09:03:12:12:22,-0.0154876708984375
2024:09:03:12:12:25,-0.01904296875
2024:09:03:12:12:28,-0.2555999755859375
2024:09:03:12:12:31,0.0750732421875
2024:09:03:12:12:34,-0.005279541015625
2024:09:03:12:12:37,0.0169219970703125
2024:09:03:12:12:40,-0.0068511962890625
2024:09:03:12:12:43,-0.007965087890625
2024:09:03:12:12:47,-0.0068206787109375
2024:09:03:12:12:49,-0.0095367431640625
2024:09:03:12:12:52,-0.008575439453125
2024:09:03:12:12:55,-0.004302978515625
2024:09:03:12:12:58,-0.00830078125
2024:09:03:12:13:01,-0.0079803466796875
2024:09:03:12:13:04,-0.0072784423828125
2024:09:03:12:13:07,-0.0074462890625
2024:09:03:12:13:10,-0.0075836181640625
2024:09:03:12:13:13,-0.0069580078125
2024:09:03:12:13:16,-0.006256103515625
2024:09:03:12:13:20,-0.0060272216796875
2024:09:03:12:13:23,-0.010498046875
2024:09:03:12:13:26,-0.0076904296875
2024:09:03:12:13:29,-0.0067596435546875
2024:09:03:12:13:32,-0.005218505859375
2024:09:03:12:13:35,-0.0066680908203125
2024:09:03:12:13:38,-0.0076446533203125
2024:09:03:12:13:41,-0.0086669921875
2024:09:03:12:13:44,-0.00872802734375
2024:09:03:12:13:47,-0.008880615234375
2024:09:03:12:13:50,-0.007904052734375
2024:09:03:12:13:54,-0.005584716796875
2024:09:03:12:13:57,-0.0086212158203125
2024:09:03:12:14:01,-0.0091552734375
2024:09:03:12:14:04,-0.0063323974609375
2024:09:03:12:14:07,-0.0063018798828125
2024:09:03:12:14:10,-0.0052032470703125
2024:09:03:12:14:13,-0.0079803466796875
2024:09:03:12:14:16,-0.007080078125
2024:09:03:12:14:19,-0.0086212158203125
2024:09:03:12:14:22,-0.0095977783203125
2024:09:03:12:14:25,-0.0045928955078125
2024:09:03:12:14:29,-0.0053253173828125
2024:09:03:12:14:32,-0.007476806640625
2024:09:03:12:14:35,-0.00714111328125
2024:09:03:12:14:38,-0.0063934326171875
2024:09:03:12:14:41,-0.0065155029296875
2024:09:03:12:14:44,-0.007965087890625
2024:09:03:12:14:47,-0.0072784423828125
2024:09:03:12:14:50,-0.0048675537109375
2024:09:03:12:14:53,-0.0083160400390625
2024:09:03:12:14:56,-0.007354736328125
2024:09:03:12:14:59,-0.00830078125
2024:09:03:12:15:03,-0.005615234375
2024:09:03:12:15:06,-0.0071563720703125
2024:09:03:12:15:09,-0.006439208984375
2024:09:03:12:15:12,-0.0061798095703125
2024:09:03:12:15:15,-0.0058135986328125
2024:09:03:12:15:18,-0.0104217529296875
2024:09:03:12:15:21,-0.0072784423828125
2024:09:03:12:15:24,-0.0056304931640625
2024:09:03:12:15:27,-0.0057220458984375
2024:09:03:12:15:30,-0.0066680908203125
2024:09:03:12:15:33,-0.0072479248046875
2024:09:03:12:15:37,-0.0058746337890625
2024:09:03:12:15:40,-0.007293701171875
2024:09:03:12:15:43,-0.007568359375
2024:09:03:12:15:46,-0.0072784423828125
2024:09:03:12:15:49,-0.0082855224609375
2024:09:03:12:15:52,-0.0079803466796875
2024:09:03:12:15:55,-0.0078125
2024:09:03:12:15:58,-0.0077056884765625
2024:09:03:12:16:01,-0.0067901611328125
2024:09:03:12:16:04,-0.002960205078125
2024:09:03:12:16:07,-0.0083160400390625
2024:09:03:12:16:11,-0.010284423828125
2024:09:03:12:16:14,-0.0078582763671875
2024:09:03:12:16:17,-0.010498046875
2024:09:03:12:16:20,-0.003936767578125
2024:09:03:12:16:23,-0.0083160400390625
2024:09:03:12:16:26,-0.0083770751953125
2024:09:03:12:16:29,-0.0064544677734375
2024:09:03:12:16:32,-0.0055694580078125
2024:09:03:12:16:35,-0.00909423828125
2024:09:03:12:16:38,-0.005218505859375
2024:09:03:12:16:41,-0.00830078125
2024:09:03:12:16:45,-0.0105438232421875
2024:09:03:12:16:48,-0.0074920654296875
2024:09:03:12:16:51,-0.0089569091796875
2024:09:03:12:16:54,-0.0059051513671875
2024:09:03:12:16:57,-0.0096435546875
2024:09:03:12:17:00,-0.00360107421875
2024:09:03:12:17:06,-0.0061492919921875
2024:09:03:12:17:07,-0.0066070556640625
2024:09:03:12:17:10,-0.009063720703125
2024:09:03:12:17:13,-0.0072021484375
2024:09:03:12:17:16,-0.00738525390625
2024:09:03:12:17:20,-0.00164794921875
2024:09:03:12:17:24,0.0016937255859375
2024:09:03:12:17:27,0.00518798828125
2024:09:03:12:17:30,-0.0105438232421875
2024:09:03:12:17:34,-0.0066680908203125
2024:09:03:12:17:37,-0.0068359375
2024:09:03:12:17:40,-0.009918212890625
2024:09:03:12:17:43,-0.009765625
2024:09:03:12:17:48,-0.00714111328125
2024:09:03:12:17:51,-0.00830078125
2024:09:03:12:17:54,-0.0079193115234375
2024:09:03:12:17:57,-0.00823974609375
2024:09:03:12:18:00,-0.0096588134765625
2024:09:03:12:18:04,-0.0088958740234375
2024:09:03:12:18:07,-0.008087158203125
2024:09:03:12:18:10,-0.0086669921875
2024:09:03:12:18:13,-0.0085601806640625
2024:09:03:12:18:17,-0.0093536376953125
2024:09:03:12:18:20,-0.0070648193359375
2024:09:03:12:18:23,-0.005523681640625
